system_id,ligand_ccd_code,cluster,ligand_molecular_weight,ligand_instance_chain,ligand_num_rot_bonds,ligand_tpsa,ligand_num_unique_interactions,ligand_num_heavy_atoms,ligand_is_proper,entry_pdb_id,entry_keywords,ligand_num_rings,ligand_num_pocket_residues,ligand_smiles,num_training_systems_with_similar_ccds,group_key,query_system,target_system,pli_qcov,pli_unique_qcov,pocket_fident,pocket_fident_qcov,pocket_lddt,pocket_lddt_qcov,pocket_qcov,protein_fident_max,protein_fident_qcov_max,protein_fident_qcov_weighted_max,protein_fident_qcov_weighted_sum,protein_fident_weighted_max,protein_fident_weighted_sum,protein_lddt_max,protein_lddt_qcov_max,protein_lddt_qcov_weighted_max,protein_lddt_qcov_weighted_sum,protein_lddt_weighted_max,protein_lddt_weighted_sum,protein_qcov_max,protein_qcov_weighted_max,protein_qcov_weighted_sum,protein_seqsim_max,protein_seqsim_qcov_max,protein_seqsim_qcov_weighted_max,protein_seqsim_qcov_weighted_sum,protein_seqsim_weighted_max,protein_seqsim_weighted_sum,query_ligand_instance_chain,color,shape,sucos_protein,sucos_shape,sucos_protein_pocket_qcov,sucos_protein_pocket_lddt_qcov,sucos_shape_pocket_qcov,sucos_shape_pocket_lddt_qcov,shape_pocket_qcov,shape_pocket_lddt_qcov,color_pocket_qcov,color_pocket_lddt_qcov,target_release_date,release_date_before_cutoff,query_system_pli_qcov,target_system_pli_qcov,pli_qcov_pli_qcov,pli_unique_qcov_pli_qcov,pocket_fident_pli_qcov,pocket_fident_qcov_pli_qcov,pocket_lddt_pli_qcov,pocket_lddt_qcov_pli_qcov,pocket_qcov_pli_qcov,protein_fident_max_pli_qcov,protein_fident_qcov_max_pli_qcov,protein_fident_qcov_weighted_max_pli_qcov,protein_fident_qcov_weighted_sum_pli_qcov,protein_fident_weighted_max_pli_qcov,protein_fident_weighted_sum_pli_qcov,protein_lddt_max_pli_qcov,protein_lddt_qcov_max_pli_qcov,protein_lddt_qcov_weighted_max_pli_qcov,protein_lddt_qcov_weighted_sum_pli_qcov,protein_lddt_weighted_max_pli_qcov,protein_lddt_weighted_sum_pli_qcov,protein_qcov_max_pli_qcov,protein_qcov_weighted_max_pli_qcov,protein_qcov_weighted_sum_pli_qcov,protein_seqsim_max_pli_qcov,protein_seqsim_qcov_max_pli_qcov,protein_seqsim_qcov_weighted_max_pli_qcov,protein_seqsim_qcov_weighted_sum_pli_qcov,protein_seqsim_weighted_max_pli_qcov,protein_seqsim_weighted_sum_pli_qcov,query_ligand_instance_chain_pli_qcov,color_pli_qcov,shape_pli_qcov,sucos_protein_pli_qcov,sucos_shape_pli_qcov,tanimoto_pli_qcov,sucos_protein_pocket_qcov_pli_qcov,sucos_protein_pocket_lddt_qcov_pli_qcov,sucos_shape_pocket_qcov_pli_qcov,sucos_shape_pocket_lddt_qcov_pli_qcov,shape_pocket_qcov_pli_qcov,shape_pocket_lddt_qcov_pli_qcov,color_pocket_qcov_pli_qcov,color_pocket_lddt_qcov_pli_qcov,target_release_date_pli_qcov,release_date_before_cutoff_pli_qcov,num_ligand_chains,num_protein_chains,num_proper_ligand_chains,release_date,sucos_shape_pocket_qcov_2023,topological_tanimoto,morgan_tanimoto,pocket_qcov_alone
7r1i__1__1.A__1.D_1.E_1.F,HIH,c4,377.210327104,1.E,6,56.15,9,28,True,7r1i,OXIDOREDUCTASE,4,27,CCOC(=O)c1cc2cc(-c3ccncc3)ccc2n1CCC1CCNCC1,0,7r1i__1__1.A__1.D_1.E_1.F__1.E,7r1i__1__1.A__1.D_1.E_1.F,2x5w__1__1.A__1.C_1.E,61.0,54.0,100.0,82.0,92.0,76.0,82.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,92.0,92.0,92.0,92.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.E,6.532916561930678,53.45592165504694,38.194034206206936,46.68477297320154,31.319108049089685,29.02746599671727,38.28151383802526,35.48042745963317,43.833855757138494,40.62650045783568,5.356991580783156,4.965016587067315,2010-06-16,True,7r1i__1__1.A__1.D_1.E_1.F,2x5w__1__1.A__1.C_1.E,61.0,54.0,100.0,82.0,92.0,76.0,82.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,92.0,92.0,92.0,92.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.E,6.532916561930678,53.45592165504694,38.194034206206936,46.68477297320154,0.4484665661136249,31.319108049089685,29.02746599671727,38.28151383802526,35.48042745963317,43.833855757138494,40.62650045783568,5.356991580783156,4.965016587067315,2010-06-16,True,3,1,3,2023-02-15,100.0,44.8466566113625,12.0,82.0
7r1i__1__1.A__1.D_1.E_1.F,HIH,c4,377.210327104,1.F,6,56.15,7,28,True,7r1i,OXIDOREDUCTASE,4,16,CCOC(=O)c1cc2cc(-c3ccncc3)ccc2n1CCC1CCNCC1,0,7r1i__1__1.A__1.D_1.E_1.F__1.F,7r1i__1__1.A__1.D_1.E_1.F,2yoo__1__1.A__1.E_1.F,34.0,27.0,32.0,29.0,66.0,58.0,77.0,27.0,26.0,26.0,26.0,27.0,27.0,71.0,70.0,70.0,70.0,71.0,71.0,98.0,99.0,99.0,46.0,45.0,45.0,45.0,46.0,46.0,1.F,4.935865910910155,55.86614607400709,3.912167288236868,48.32669977120806,3.012368811942389,2.269057027177384,37.21155882383021,28.029485867300675,43.01693247698545,32.402364722924105,3.80061675140082,2.8628022283278898,2013-02-27,True,7r1i__1__1.A__1.D_1.E_1.F,2x5w__1__1.A__1.C_1.E,61.0,54.0,100.0,82.0,92.0,76.0,82.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,92.0,92.0,92.0,92.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.F,2.4873567379283754,54.88750041264603,9.683058114825531,20.1066018600139,0.4484665661136249,7.940107654156935,7.359124167267404,16.487413525211398,15.281017413610565,45.00775033836974,41.71450031361098,2.039632525101268,1.8903911208255653,2010-06-16,True,3,1,3,2023-02-15,100.0,44.8466566113625,12.0,82.0
8r11__1__1.A_1.B__1.C,XI0,c0,314.11859090800004,1.C,3,33.2,4,22,True,8r11,HYDROLASE,3,23,Cc1cncc(CC(=O)N2CCC[C@H]2c2cccc(Cl)c2)c1,0,8r11__1__1.A_1.B__1.C__1.C,8r11__1__1.A_1.B__1.C,7lmj__1__1.A_2.A__1.B_1.C_1.E_1.F,75.0,50.0,100.0,100.0,97.0,97.0,100.0,96.0,96.0,96.0,96.0,96.0,96.0,98.0,98.0,98.0,97.0,98.0,97.0,100.0,100.0,100.0,98.0,98.0,98.0,98.0,98.0,98.0,1.C,23.19626042966728,64.29886270752743,57.42306028309782,65.04130990769966,57.42306028309782,55.70036847460488,65.04130990769966,63.090070610468665,64.29886270752743,62.369896826301606,23.19626042966728,22.50037261677726,2021-08-11,True,8r11__1__1.A_1.B__1.C,6z2e__1__1.A_2.A__2.B,100.0,75.0,100.0,96.0,94.0,90.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,96.0,96.0,95.0,97.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.C,3.3722689400898203,27.32085078735944,33.468954106736064,40.17515896077971,0.2658326817826427,32.13019594246662,30.122058696062457,38.56815260234852,36.15764306470175,26.22801675586506,24.588765708623495,3.237378182486227,3.0350420460808385,2020-06-17,True,1,2,1,2024-02-07,78.15125432199832,34.026173979984605,20.87912087912088,100.0
8r1n__1__1.A__1.C,XIT,c1,242.094294308,1.C,4,57.53,14,18,True,8r1n,TRANSFERASE,2,20,O=C(O)c1ccc(CCc2ccc(O)cc2)cc1,0,8r1n__1__1.A__1.C__1.C,8r1n__1__1.A__1.C,6rfe__1__1.A__1.D,35.0,36.0,55.0,50.0,74.0,68.0,90.0,21.0,20.0,20.0,20.0,21.0,21.0,65.0,62.0,62.0,62.0,65.0,65.0,96.0,96.0,96.0,42.0,41.0,41.0,41.0,42.0,42.0,1.C,13.82896442181931,78.75958809508012,45.411403599444114,67.97595054455907,40.87026323949971,30.879754447622,61.178355490103165,46.22364637030017,70.88362928557211,53.556519904654486,12.44606797963738,9.403695806837131,2020-04-08,True,8r1n__1__1.A__1.C,4mta__1__1.A__1.B,76.0,64.0,100.0,85.0,88.0,75.0,85.0,99.0,99.0,99.0,99.0,99.0,99.0,96.0,96.0,96.0,96.0,96.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.C,7.852654408953222,71.82763796696705,52.70847671671775,52.107179639773705,0.1506024096385542,44.802205209210086,39.53135753753831,44.291102693807645,39.08038472983028,61.05349227192199,53.870728475225285,6.6747562476102384,5.8894908067149165,2015-01-14,True,1,1,1,2024-03-20,61.178355490103165,15.561224489795919,10.9375,100.0
8cpb__1__1.B__1.H,AH0,c485,275.10050188400004,1.H,4,114.32,14,19,True,8cpb,TRANSFERASE,2,28,CC(=O)N[C@H]1[C@@H]2OC[C@@H](O2)[C@@H](O)[C@@H]1O[C@H](C)C(=O)O,59,8cpb__1__1.B__1.H__1.H,8cpb__1__1.B__1.H,3qbx__1__1.B__1.E,80.0,71.0,100.0,93.0,99.0,92.0,93.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.H,75.70605828198029,99.49806887730934,85.20072162684602,93.18297029797688,79.2366711129668,78.38466389669834,86.6601623771185,85.72833267413873,92.53320405589768,91.5382233671246,70.40663420224168,69.64957361942187,2011-02-02,True,8cpb__1__1.B__1.H,3qbx__1__1.B__1.E,80.0,71.0,100.0,93.0,99.0,92.0,93.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.H,75.70605828198029,99.49806887730934,85.20072162684602,93.18297029797688,1.0,79.2366711129668,78.38466389669834,86.6601623771185,85.72833267413873,92.53320405589768,91.5382233671246,70.40663420224168,69.64957361942187,2011-02-02,True,1,1,1,2023-09-20,86.6601623771185,100.0,100.0,93.0
8cp7__1__1.A__1.B,SLB,c943,309.105981188,1.B,5,176.78,20,21,True,8cp7,SUGAR BINDING PROTEIN,1,31,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@](O)(C(=O)O)C[C@@H]1O,1735,8cp7__1__1.A__1.B__1.B,8cp7__1__1.A__1.B,6h76__1__1.A__1.B,92.0,80.0,100.0,97.0,100.0,97.0,97.0,99.0,98.0,98.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,98.0,98.0,99.0,99.0,1.B,98.43238205165108,99.72478732891894,91.79034569975305,98.16115381631992,89.03663532876044,89.03663532876044,95.21631920183032,95.21631920183032,96.73304370905136,96.73304370905136,95.47941059010154,95.47941059010154,2019-08-14,True,8cp7__1__1.A__1.B,6h76__1__1.A__1.B,92.0,80.0,100.0,97.0,100.0,97.0,97.0,99.0,98.0,98.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,98.0,98.0,99.0,99.0,1.B,98.43238205165108,99.72478732891894,91.79034569975305,98.16115381631992,1.0,89.03663532876044,89.03663532876044,95.21631920183032,95.21631920183032,96.73304370905136,96.73304370905136,95.47941059010154,95.47941059010154,2019-08-14,True,1,1,1,2023-12-27,95.21631920183033,100.0,100.0,100.0
8cp4__1__2.A__2.H_2.I,SF4,c988,351.628034,2.H,0,0.0,4,8,False,8cp4,TRANSFERASE,6,14,[S]12[Fe]3[S]4[Fe]1[S]1[Fe]2[S]3[Fe]41,0,8cp4__1__2.A__2.H_2.I__2.H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2024-01-31,,,,
8cp4__1__2.A__2.H_2.I,AMP,c988,347.0630844179999,2.I,4,186.07,3,23,True,8cp4,TRANSFERASE,3,24,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,23347,8cp4__1__2.A__2.H_2.I__2.I,8cp4__1__2.A__2.H_2.I,6b2m__1__1.E__1.O,33.0,67.0,33.0,29.0,61.0,52.0,71.0,26.0,25.0,25.0,25.0,26.0,26.0,75.0,75.0,75.0,75.0,75.0,75.0,99.0,99.0,99.0,39.0,38.0,38.0,38.0,39.0,39.0,2.I,26.975816813586206,45.14472524881464,0.0,66.31680723130205,0.0,0.0,47.08493313422446,34.484739760277066,32.05275492665839,23.47525712938361,19.152829937646207,14.027424743064827,2018-09-05,True,8cp4__1__2.A__2.H_2.I,1kh3__1__1.C_1.D__1.J_1.N_1.S_1.T_1.U,67.0,67.0,33.0,29.0,47.0,33.0,62.0,20.0,12.0,12.0,12.0,20.0,20.0,50.0,30.0,30.0,30.0,50.0,50.0,60.0,60.0,60.0,40.0,24.0,24.0,24.0,40.0,40.0,2.I,27.99637334966102,69.05513563201151,0.0,63.05086212545126,0.8825347758887172,0.0,0.0,39.091534517779785,20.80678450139892,42.81418409184714,22.7881947585638,17.357751476789833,9.238803205388136,2003-04-22,True,2,1,1,2024-01-31,47.08493313422446,83.41855368882396,48.837209302325576,75.0
8cp9__1__1.A__1.C_1.D,ANP,c835,506.0117298739999,1.C,8,281.93,20,31,True,8cp9,TRANSFERASE,3,36,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(O)NP(=O)(O)O)[C@@H](O)[C@H]1O,17000,8cp9__1__1.A__1.C_1.D__1.C,8cp9__1__1.A__1.C_1.D,3qbw__1__1.B__1.E,50.0,45.0,100.0,86.0,99.0,86.0,86.0,99.0,98.0,98.0,98.0,99.0,99.0,97.0,97.0,97.0,97.0,97.0,97.0,99.0,99.0,99.0,100.0,99.0,99.0,99.0,100.0,100.0,1.C,80.68213697464931,88.99126409366961,73.65395296373998,86.22131601033465,63.34239954881638,63.34239954881638,74.1503317688878,74.1503317688878,76.53248712055587,76.53248712055587,69.38663779819841,69.38663779819841,2011-02-02,True,8cp9__1__1.A__1.C_1.D,4zlu__1__1.B__1.G,59.0,60.0,69.0,64.0,83.0,69.0,83.0,29.0,29.0,29.0,29.0,29.0,29.0,71.0,71.0,71.0,71.0,71.0,71.0,100.0,100.0,100.0,44.0,44.0,44.0,44.0,44.0,44.0,1.C,63.362793018654486,85.12408848067025,69.84002431966533,77.84860386921403,0.922007722007722,57.96722018532223,48.18961678056908,64.61434121144764,53.71553666975768,70.6529934389563,58.73562105166247,52.59111820548322,43.72032718287159,2015-09-16,True,2,1,1,2023-09-20,74.1503317688878,92.20077220077219,81.35593220338984,89.0
8cp9__1__1.A__1.C_1.D,MG,c835,23.98394454018,1.D,0,0.0,4,1,False,8cp9,TRANSFERASE,0,10,[Mg+2],0,8cp9__1__1.A__1.C_1.D__1.D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2023-09-20,,,,
7knr__1__1.A__1.B_1.C_1.D,MN,c30,54.93694794018,1.B,0,0.0,4,1,False,7knr,VIRAL PROTEIN,0,9,[Mn+2],0,7knr__1__1.A__1.B_1.C_1.D__1.B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,2021-11-10,100.0,,,
7knr__1__1.A__1.B_1.C_1.D,MN,c30,54.93694794018,1.C,0,0.0,4,1,False,7knr,VIRAL PROTEIN,0,8,[Mn+2],0,7knr__1__1.A__1.B_1.C_1.D__1.C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,2021-11-10,100.0,,,
7knr__1__1.A__1.B_1.C_1.D,WTD,c30,417.113627084,1.D,6,124.54,6,30,True,7knr,VIRAL PROTEIN,3,19,COc1cc(CCNC(=O)c2[nH]c(-c3c(F)cccc3F)nc(=O)c2O)ccc1O,0,7knr__1__1.A__1.B_1.C_1.D__1.D,7knr__1__1.A__1.B_1.C_1.D,7k87__1__7.A__7.C_7.D_7.E,67.0,67.0,100.0,100.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.D,43.6621382032106,84.71275575057406,0.0,76.58624674807984,0.0,0.0,76.58624674807984,75.82038428059904,84.71275575057406,83.86562819306832,43.6621382032106,43.225516821178495,2021-09-29,True,7knr__1__1.A__1.B_1.C_1.D,4m5o__2__2.A__2.B_2.C_2.D_2.F_2.G_2.H_2.I,83.0,50.0,95.0,95.0,98.0,98.0,100.0,88.0,88.0,88.0,88.0,88.0,88.0,93.0,93.0,93.0,93.0,93.0,93.0,100.0,100.0,100.0,98.0,98.0,98.0,98.0,98.0,98.0,1.D,,,,,0.2095709570957095,,,,,,,,,2013-09-18,True,3,1,1,2021-11-10,100.0,87.40671641791045,73.84615384615385,100.0
8slg__1__1.A__1.C,G5A,c174,403.09101688400006,1.C,6,217.79999999999995,19,27,True,8slg,LIGASE,3,33,NCC(=O)NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,266,8slg__1__1.A__1.C__1.C,8slg__1__1.A__1.C,1ggm__1__1.A__1.C,39.0,42.0,82.0,79.0,92.0,87.0,94.0,46.0,45.0,45.0,45.0,46.0,46.0,83.0,81.0,81.0,81.0,83.0,83.0,97.0,97.0,97.0,65.0,63.0,63.0,63.0,65.0,65.0,1.C,64.44883040795696,95.3405053945374,76.84685285984804,83.91832499652838,72.23604168825716,66.8567619880678,78.88322549673667,73.0089427469797,89.62007507086514,82.94623969324752,60.58190058347954,56.07048245492256,1999-01-28,True,8slg__1__1.A__1.C,2zt8__1__2.A__2.B,52.0,53.0,64.0,61.0,88.0,80.0,91.0,30.0,29.0,29.0,29.0,30.0,30.0,78.0,76.0,76.0,76.0,78.0,78.0,97.0,97.0,97.0,49.0,48.0,48.0,48.0,49.0,49.0,1.C,54.83854074423332,88.49656030066836,0.0,76.18289862382223,1.0,0.0,0.0,69.32643774767823,60.946318899057786,80.53186987360822,70.7972482405347,49.903072077252325,43.87083259538666,2009-08-25,True,1,1,1,2023-05-03,100.0,81.03448275862068,55.55555555555556,94.0
7slr__1__1.A_1.B__1.C,9QI,c32,502.08758781600005,1.C,7,100.76999999999998,11,35,True,7slr,VIRAL PROTEIN,3,33,Cc1c(C#N)cc(C(F)F)cc1Oc1c(C(F)(F)C(F)F)ncn(Cc2cc(F)c[nH]c2=O)c1=O,0,7slr__1__1.A_1.B__1.C__1.C,7slr__1__1.A_1.B__1.C,3t19__1__1.A_1.B__1.C,67.0,45.0,100.0,94.0,99.0,93.0,94.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,99.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.C,25.26828470613052,85.40226453387845,67.05560423633639,72.84149749117235,63.032267982156206,62.36171193979285,68.471007641702,67.74259266679029,80.27812866184574,79.42410601650697,23.75218762376269,23.499504776701382,2011-10-26,True,7slr__1__1.A_1.B__1.C,6dtx__1__1.A_1.B__1.C,83.0,55.0,100.0,91.0,94.0,86.0,91.0,99.0,98.0,98.0,97.0,99.0,98.0,92.0,91.0,91.0,91.0,92.0,91.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,100.0,99.0,1.C,26.323938733503283,78.6728144872468,49.901194783436594,51.13115583572496,0.4626682986536107,45.410087252927305,42.91502751375547,46.52935181050971,43.97279401872346,71.59226118339458,67.65862045903225,23.95478424748799,22.638587310812824,2019-07-31,True,1,2,1,2022-11-23,100.0,49.27787406123628,14.414414414414415,94.0
7sls__1__1.A_1.B__1.C,9PJ,c32,516.1032378799999,1.C,7,97.34,9,36,True,7sls,VIRAL PROTEIN,3,34,CC1=NC(=O)C(F)=CC1Cn1cnc(C(F)(F)C(F)F)c(Oc2cc(C(F)F)cc(C#N)c2C)c1=O,0,7sls__1__1.A_1.B__1.C__1.C,7sls__1__1.A_1.B__1.C,3t19__2__2.A_2.B__2.C,60.0,56.0,100.0,94.0,99.0,94.0,94.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,99.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.C,25.457929715237626,85.80450256286547,0.0,74.90751950698365,0.0,0.0,70.41306833656462,70.41306833656462,80.65623240909353,80.65623240909353,23.930453932323363,23.930453932323363,2011-10-26,True,7sls__1__1.A_1.B__1.C,3tam__1__1.A__1.C,80.0,78.0,91.0,85.0,92.0,86.0,88.0,99.0,99.0,99.0,49.0,99.0,50.0,98.0,98.0,98.0,49.0,98.0,49.0,100.0,100.0,50.0,100.0,100.0,100.0,50.0,100.0,50.0,1.C,43.86557637138036,86.14550206344438,67.25548844024094,69.45150212330566,0.481725584182145,59.18482982741202,57.839720058607206,61.11732186850898,59.72829182604286,75.80804181583106,74.08513177456217,38.60170720681472,37.72439567938711,2011-10-26,True,1,2,1,2022-11-23,100.0,49.40644431882419,10.344827586206897,94.0
7slz__1__1.A__1.B,9QU,c662,401.22156048400007,1.B,6,85.6,12,30,True,7slz,PEPTIDE BINDING PROTEIN,5,22,O=C(CNCc1cc2ccccc2[nH]1)NC1CCC(c2nc3ccccc3[nH]2)CC1,0,7slz__1__1.A__1.B__1.B,7slz__1__1.A__1.B,6wzx__2__1.B__1.D,42.0,25.0,100.0,95.0,80.0,77.0,95.0,96.0,96.0,96.0,96.0,96.0,96.0,90.0,90.0,90.0,90.0,90.0,90.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,1.B,4.12948017112314,42.61724928859654,23.447125169429903,33.12688623078379,22.274768910958407,18.054286380461026,31.4705419192446,25.50770239770352,40.48638682416671,32.81528195221934,3.923006162566983,3.179699731764817,2020-06-17,True,7slz__1__1.A__1.B,6wzx__2__1.B__1.D,42.0,25.0,100.0,95.0,80.0,77.0,95.0,96.0,96.0,96.0,96.0,96.0,96.0,90.0,90.0,90.0,90.0,90.0,90.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,1.B,4.12948017112314,42.61724928859654,23.447125169429903,33.12688623078379,0.3944700460829493,22.274768910958407,18.054286380461026,31.4705419192446,25.50770239770352,40.48638682416671,32.81528195221934,3.923006162566983,3.179699731764817,2020-06-17,True,1,1,1,2022-01-19,100.0,39.44700460829493,17.894736842105264,95.0
5slg__1__1.A__1.G,NZJ,c466,246.136827816,1.G,2,63.4,8,18,True,5slg,HYDROLASE/HYDROLASE INHIBITOR,2,19,Cc1cccc(C(=O)N2CCC(C(N)=O)CC2)c1,4,5slg__1__1.A__1.G__1.G,5slg__1__1.A__1.G,5c8s__1__1.B__1.K_1.L,25.0,50.0,100.0,95.0,66.0,65.0,95.0,84.0,84.0,84.0,84.0,84.0,84.0,74.0,74.0,74.0,74.0,74.0,74.0,100.0,100.0,100.0,97.0,97.0,97.0,97.0,97.0,97.0,1.G,3.3323876368670358,56.767541980881965,16.593142490032573,43.84543273879995,15.763485365530943,10.785542618521172,41.65316110185995,28.49953128021997,53.92916488183786,36.89890228757328,3.1657682550236834,2.166051963963573,2015-07-15,True,5slg__1__1.A__1.G,5c8s__1__1.B__1.K_1.L,25.0,50.0,100.0,95.0,66.0,65.0,95.0,84.0,84.0,84.0,84.0,84.0,84.0,74.0,74.0,74.0,74.0,74.0,74.0,100.0,100.0,100.0,97.0,97.0,97.0,97.0,97.0,97.0,1.G,3.3323876368670358,56.767541980881965,16.593142490032573,43.84543273879995,0.1843491346877351,15.763485365530943,10.785542618521172,41.65316110185995,28.49953128021997,53.92916488183786,36.89890228757328,3.1657682550236834,2.166051963963573,2015-07-15,True,1,1,1,2022-03-16,100.0,18.434913468773516,10.0,95.0
7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q,FE,c70,55.93329176027,1.C,0,0.0,5,1,False,7vyp,TRANSFERASE,0,16,[Fe+3],0,7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q__1.C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2022-11-16,100.0,,,
7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q,EDO,c70,62.036779432,1.K,1,40.46,2,4,False,7vyp,TRANSFERASE,0,10,OCCO,0,7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q__1.K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2022-11-16,100.0,,,
7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q,82Z,c70,534.2132791399999,1.P,3,137.17999999999998,11,37,True,7vyp,TRANSFERASE,2,28,COc1cc2cc(c1Cl)NC(=O)C[C@H](O)/C(C)=C/[C@H](C)[C@@H](OC(N)=O)CC(=O)[C@H](OC)/C=C/C=C(\C)C2,0,7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q__1.P,7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q,3vew__1__1.A__1.B_1.C,41.0,29.0,46.0,39.0,67.0,59.0,70.0,32.0,27.0,27.0,13.0,32.0,16.0,73.0,62.0,62.0,31.0,73.0,37.0,84.0,84.0,42.0,46.0,39.0,39.0,19.0,46.0,23.0,1.P,4.78777174550928,49.52503482076458,9.784483878996287,29.208637969837447,6.849138715297401,5.772845488607809,20.44604657888621,17.233096402204094,34.667524374535205,29.2197705442511,3.351440221856496,2.8247853298504757,2012-01-25,True,7vyp__1__1.A_1.B__1.C_1.K_1.P_1.Q,3vew__1__1.A__1.B_1.C,41.0,29.0,46.0,39.0,67.0,59.0,70.0,32.0,27.0,27.0,13.0,32.0,16.0,73.0,62.0,62.0,31.0,73.0,37.0,84.0,84.0,42.0,46.0,39.0,39.0,19.0,46.0,23.0,1.P,4.78777174550928,49.52503482076458,9.784483878996287,29.208637969837447,0.4001248439450686,6.849138715297401,5.772845488607809,20.44604657888621,17.233096402204094,34.667524374535205,29.2197705442511,3.351440221856496,2.8247853298504757,2012-01-25,True,4,2,2,2022-11-16,100.0,40.01248439450686,7.2727272727272725,70.0
